snapshot_date,counting_datetime,count_type,facility_id,location_id,ndc11,product_ndc,gtin14,rxcui_scd,drug_name,dosage_form_name,route_name,pharm_classes,lot_number,expiration_date,qty_on_hand,base_unit,qty_on_order,par_level,reorder_point,safety_stock,avg_daily_usage_30d,days_on_hand,abc_class,is_controlled,dea_schedule,is_high_alert,shortage_status,shortage_reason,unit_cost,extended_value,last_count_variance,last_restocked_at,is_stockout
2026-08-13,2026-08-13 02:15:00,snapshot,330102,330102-ADC-MS,10074100230,10074-1002,00310074100234,328689,Ondansetron 4 MG/2ML,INJECTION,INTRAVENOUS,5-HT3 Antagonist,L161953,2026-10-26,52,EA,0,73,16,9,2.36,22.0,B,0,,0,Available,,1.4,72.8,-2,2026-08-04,0
2026-08-13,2026-08-13 02:15:00,snapshot,330102,330102-ADC-MS,10148100430,10148-1004,00310148100438,516040,Heparin Sodium 5000 UNT/ML,"INJECTION, SOLUTION",SUBCUTANEOUS,Anticoagulant,L742615,2026-11-09,31,EA,0,53,13,7,1.91,16.26,B,0,,1,Available,,2.1,65.1,2,2026-08-01,0
2026-08-13,2026-08-13 02:15:00,snapshot,330102,330102-ADC-MS,10259100730,10259-1007,00310259100739,1467420,Piperacillin-Tazobactam 3.375 G,"INJECTION, POWDER",INTRAVENOUS,Beta-Lactam Combination,L721018,2026-10-15,10,EA,26,36,10,6,1.52,6.56,A,0,,0,Available,,9.2 mg,92.0,-1,2026-08-08,0
2026-08-13,2026-08-13 02:15:00,snapshot,330102,330102-ADC-MS,10296100830,10296-1008,00310296100836,254955,Vancomycin 1 G,"INJECTION, POWDER",INTRAVENOUS,Glycopeptide,L842095,2029-01-21,25,EA,0,44,10,5,1.45,17.26,A,0,,1,Available,,7.4,185.0,-1,2026-07-29,0
2026-08-13,2026-08-13 02:15:00,snapshot,330102,330102-ADC-MS,10333100930,10333-1009,00310333100933,332278,Ceftriaxone 1 G,"INJECTION, POWDER",INTRAVENOUS,Cephalosporin,L742677,2027-05-18,19,EA,0,30,9,5,1.33,14.24,A,0,,0,Available,,5.1,96.9,0,2026-08-11,0
2026-08-13,2026-08-13 02:15:00,snapshot,330102,330102-ADC-MS,10481101330,10481-1013,00310481101331,1533243,Levetiracetam 500 MG/5ML,"INJECTION, SOLUTION",INTRAVENOUS,Antiepileptic,L797542,2027-10-01,12,EA,0,19,6,3,0.99,12.11,A,0,,0,Available,,6.8,81.6,-1,2026-08-02,0
2026-08-13,2026-08-13 02:15:00,snapshot,330102,330102-ADC-MS,10518101430,10518-1014,00310518101438,1889799,Methylprednisolone 125 MG,"INJECTION, POWDER",INTRAVENOUS,Corticosteroid,L151248,2026-12-26,14,EA,0,31,6,3,0.95,14.69,A,0,,0,Available,,11.3,158.2,2,2026-08-11,0
2026-08-13,2026-08-13 02:15:00,snapshot,330102,330102-ADC-MS,10629101730,10629-1017,00310629101739,1552729,Potassium Chloride 10 MEQ,"INJECTION, SOLUTION",INTRAVENOUS,Electrolyte,L586202,2027-05-27,10,EA,0,23,5,3,0.8,12.49,B,0,,1,Available,,3.4,34.0,0,2026-08-10,0
2026-08-13,2026-08-13 02:15:00,snapshot,330102,330102-ADC-MS,10666101830,10666-1018,00310666101836,1178750,Atorvastatin 40 MG,TABLET,ORAL,Statin,L280179,2027-05-10,11,EA,0,20,5,3,0.76,14.43,C,0,,0,Available,,0.09,0.99,2,2026-07-28,0
2026-08-13,2026-08-13 02:15:00,snapshot,330102,330102-ADC-MS,10814102230,10814-1022,00310814102234,1102306,Norepinephrine 4 MG/4ML,"INJECTION, SOLUTION",INTRAVENOUS,Vasopressor,L441687,2028-10-21,17,EA,0,18,4,2,0.57,29.73,A,0,,1,Available,,14.6,248.2,0,2026-08-07,0
2026-08-13,2026-08-13 02:15:00,snapshot,330102,330102-ADC-MS,10888102430,10888-1024,00310888102438,682813,Dexmedetomidine 200 MCG/2ML,"INJECTION, SOLUTION",INTRAVENOUS,Alpha2 Agonist,L406239,2028-05-09,6,EA,0,9,3,1,0.46,13.11,A,0,,1,Available,,22.5,135.0,0,2026-08-12,0
2026-08-13,2026-08-13 02:15:00,snapshot,330102,330102-ADC-MS,10925102530,10925-1025,00310925102535,1344352,Fentanyl Citrate 100 MCG/2ML,"INJECTION, SOLUTION",INTRAVENOUS,Opioid Analgesic,L610567,2027-12-26,8,EA,0,16,6,3,0.91,8.74,C,1,CII,1,Available,,1.3,10.4,0,2026-07-24,0
2026-08-13,2026-08-13 02:15:00,snapshot,330102,330102-ADC-MS,10962102630,10962-1026,00310962102632,1439367,Hydromorphone 1 MG/ML,"INJECTION, SOLUTION",INTRAVENOUS,Opioid Analgesic,L711239,2028-04-26,18,EA,0,21,4,2,0.65,27.77,C,1,CII,1,Available,,2.6,46.8,0,2026-08-02,0
2026-08-13,2026-08-13 02:15:00,snapshot,330102,330102-ADC-MS,11036102830,11036-1028,00311036102836,551924,Oxycodone 5 MG,TABLET,ORAL,Opioid Analgesic,L732983,2028-01-09,11,EA,0,16,4,2,0.57,19.23,C,1,CII,1,Available,,0.18,1.98,0,2026-08-12,0
2026-08-13,2026-08-13 02:15:00,snapshot,330102,330102-ADC-MS,11332103630,11332-1036,00311332103632,1343983,Alprazolam 0.5 MG,TABLET,ORAL,Benzodiazepine,L838523,2028-05-02,9,EA,0,10,2,1,0.4,22.5,C,1,CIV,0,Available,,0.08,0.72,1,2026-08-07,0
2026-08-13,2026-08-13 02:15:00,snapshot,330102,330102-ADC-MS,11369103730,11369-1037,00311369103739,1167174,Phenobarbital 65 MG/ML,"INJECTION, SOLUTION",INTRAVENOUS,Barbiturate,L110538,2028-02-07,5,EA,0,7,2,1,0.4,12.5,C,1,CIV,0,Available,,4.9,24.5,-2,2026-08-11,0
2026-08-13,2026-08-13 02:15:00,snapshot,330102,330102-ADC-MS,11406103830,11406-1038,00311406103836,622063,Tramadol 50 MG,TABLET,ORAL,Opioid Analgesic,L294661,2028-01-15,8,EA,0,10,2,1,0.4,20.0,C,1,CIV,0,Available,,0.14,1.12,0,2026-07-24,0
2026-08-13,2026-08-13 02:15:00,snapshot,330102,330102-ADC-MS,11443103930,11443-1039,00311443103933,1028946,Pregabalin 75 MG,CAPSULE,ORAL,Anticonvulsant,L219486,2028-03-27,4,EA,0,7,2,1,0.4,10.0,C,1,CV,0,Available,,0.35,1.4,-2,2026-08-07,0
2026-08-13,2026-08-13 02:15:00,snapshot,050201,050201-PHARM-MAIN,10000100030,10000-1000,00310000100030,1799706,Sodium Chloride 0.9%,"INJECTION, SOLUTION",INTRAVENOUS,Electrolyte,L439229,2028-02-28,79,EA,0,227,66,38,9.5,8.32,A,0,,0,Available,,1.85,146.15,2,2026-08-05,0
2026-08-13,2026-08-13 02:15:00,snapshot,050201,050201-PHARM-MAIN,10037100130,10037-1001,00310037100137,721063,Acetaminophen 325 MG,TABLET,ORAL,Analgesic,L892536,2028-04-22,59,EA,0,218,56,32,8.07,7.31,C,0,,0,Available,,0.04,2.36,0,2026-07-23,0
2026-08-13,2026-08-13 02:15:00,snapshot,050201,050201-PHARM-MAIN,10074100230,10074-1002,00310074100234,328689,Ondansetron 4 MG/2ML,INJECTION,INTRAVENOUS,5-HT3 Antagonist,L234948,2028-06-23,54,EA,0,132,41,23,5.89,9.17,B,0,,0,Available,,1.4,75.6,0,2026-07-30,0
2026-08-13,2026-08-13 02:15:00,snapshot,050201,050201-PHARM-MAIN,10111100330,10111-1003,00310111100331,793613,Pantoprazole 40 MG,"INJECTION, POWDER",INTRAVENOUS,Proton Pump Inhibitor,L952490,2026-12-06,49,EA,0,117,35,20,5.13,9.55,A,0,,0,Available,,3.2,156.8,2,2026-08-07,0
2026-08-13,2026-08-13 02:15:00,snapshot,050201,050201-PHARM-MAIN,10148100430,10148-1004,00310148100438,516040,Heparin Sodium 5000 UNT/ML,"INJECTION, SOLUTION",SUBCUTANEOUS,Anticoagulant,L610471,2028-03-09,70,EA,0,129,33,19,4.75,14.74,B,0,,1,Available,,2.1,147.0,-1,2026-08-08,0
2026-08-13,2026-08-13 02:15:00,snapshot,050201,050201-PHARM-MAIN,10185100530,10185-1005,00310185100535,651033,Enoxaparin 40 MG/0.4ML,"INJECTION, SOLUTION",SUBCUTANEOUS,LMW Heparin,L466164,2029-01-16,96,EA,0,147,30,17,4.37,21.97,A,0,,1,Available,,8.75,840.0,-1,2026-08-07,0
2026-08-13,2026-08-13 02:15:00,snapshot,050201,050201-PHARM-MAIN,10222100630,10222-1006,00310222100632,1169034,Cefazolin 1 G,"INJECTION, POWDER",INTRAVENOUS,Cephalosporin,L881275,2026-11-21,84,EA,0,117,29,16,4.18,20.1,A,0,,0,Available,,4.6,386.4,-2,2026-08-04,0
2026-08-13,2026-08-13 02:15:00,snapshot,050201,050201-PHARM-MAIN,10259100730,10259-1007,00310259100739,1467420,Piperacillin-Tazobactam 3.375 G,"INJECTION, POWDER",INTRAVENOUS,Beta-Lactam Combination,L347138,2028-12-01,34,EA,0,95,26,15,3.8,8.95,A,0,,0,Available,,9.2,312.8,0,2026-07-23,0
2026-08-13,2026-08-13 02:15:00,snapshot,050201,050201-PHARM-MAIN,10296100830,10296-1008,00310296100836,254955,Vancomycin 1 G,"INJECTION, POWDER",INTRAVENOUS,Glycopeptide,L325972,2028-07-13,45,EA,0,79,25,14,3.61,12.47,A,0,,1,Available,,7.4,333.0,-1,2026-08-03,0
2026-08-13,2026-08-13 02:15:00,snapshot,050201,050201-PHARM-MAIN,10333100930,10333-1009,00310333100933,332278,Ceftriaxone 1 G,"INJECTION, POWDER",INTRAVENOUS,Cephalosporin,L755934,2027-08-17,52,EA,0,81,23,13,3.32,15.64,A,0,,0,Available,,5.1,265.2,0,2026-08-08,0
2026-08-13,2026-08-13 02:15:00,snapshot,050201,050201-PHARM-MAIN,10370101030,10370-1010,00310370101030,1517022,Furosemide 40 MG,TABLET,ORAL,Loop Diuretic,L181857,2027-06-26,65,EA,0,91,22,12,3.23,20.12,C,0,,0,Available,,0.06,3.9,-2,2026-07-31,0
2026-08-13,2026-08-13 02:15:00,snapshot,050201,050201-PHARM-MAIN,10407101130,10407-1011,00310407101137,371466,Metoprolol Tartrate 5 MG/5ML,INJECTION,INTRAVENOUS,Beta Blocker,L533125,2028-03-18,55,EA,0,57,19,11,2.85,19.3,B,0,,0,Available,,2.95,162.25,0,2026-08-01,0
2026-08-13,2026-08-13 02:15:00,snapshot,050201,050201-PHARM-MAIN,10444101230,10444-1012,00310444101234,1375608,Insulin Aspart 100 UNT/ML,"INJECTION, SOLUTION",SUBCUTANEOUS,Insulin,L547845,2028-06-28,36,EA,0,76,19,11,2.75,13.07,A,0,,1,Available,,26.4,950.4,-1,2026-07-24,0
2026-08-13,2026-08-13 02:15:00,snapshot,050201,050201-PHARM-MAIN,10481101330,10481-1013,00310481101331,1533243,Levetiracetam 500 MG/5ML,"INJECTION, SOLUTION",INTRAVENOUS,Antiepileptic,L409972,2028-04-11,33,EA,0,69,17,9,2.47,13.36,A,0,,0,Available,,6.8,224.4,1,2026-08-13,0
2026-08-13,2026-08-13 02:15:00,snapshot,050201,050201-PHARM-MAIN,10518101430,10518-1014,00310518101438,1889799,Methylprednisolone 125 MG,"INJECTION, POWDER",INTRAVENOUS,Corticosteroid,L970779,2027-12-25,44,EA,0,72,16,9,2.38,18.53,A,0,,0,Available,,11.3,497.2,0,2026-07-28,0
2026-08-13,2026-08-13 02:15:00,snapshot,050201,050201-PHARM-MAIN,10555101530,10555-1015,00310555101535,1841469,Famotidine 20 MG/2ML,INJECTION,INTRAVENOUS,H2 Antagonist,L513837,2027-04-01,36,EA,0,52,15,8,2.18,16.48,B,0,,0,Available,,1.95,70.2,-2,2026-08-08,0
2026-08-13,2026-08-13 02:15:00,snapshot,050201,050201-PHARM-MAIN,10592101630,10592-1016,00310592101632,1774912,Albuterol 2.5 MG/3ML,INHALATION SOLUTION,RESPIRATORY,Beta2 Agonist,L524535,2027-09-06,32,EA,0,56,14,8,2.09,15.31,C,0,,0,Available,,0.55,17.6,2,2026-07-30,0
2026-08-13,2026-08-13 02:15:00,snapshot,050201,050201-PHARM-MAIN,10629101730,10629-1017,00310629101739,1552729,Potassium Chloride 10 MEQ,"INJECTION, SOLUTION",INTRAVENOUS,Electrolyte,L515614,2026-11-11,45,EA,0,64000,13,7,1.99,22.56,B,0,,1,Available,,3.4,153.0,-2,2026-07-26,0
2026-08-13,2026-08-13 02:15:00,snapshot,050201,050201-PHARM-MAIN,10666101830,10666-1018,00310666101836,1178750,Atorvastatin 40 MG,TABLET,ORAL,Statin,L846336,2028-02-20,19,EA,0,47,13,7,1.9,10.0,C,0,,0,Available,,0.09,1.71,0,2026-08-06,0
2026-08-13,2026-08-13 02:15:00,snapshot,050201,050201-PHARM-MAIN,10703101930,10703-1019,00310703101933,930230,Lisinopril 10 MG,TABLET,ORAL,ACE Inhibitor,L185939,2027-06-30,18,EA,0,40,12,7,1.8,9.97,C,0,,0,Available,,0.05,0.9,2,2026-07-30,0
2026-08-13,2026-08-13 02:15:00,snapshot,050201,050201-PHARM-MAIN,10740102030,10740-1020,00310740102030,1340561,Aspirin 81 MG,"TABLET, DELAYED RELEASE",ORAL,Antiplatelet,L162277,2027-04-14,18,EA,0,38,11,6,1.71,10.53,C,0,,0,Available,,0.02,0.36,0,2026-08-01,0
2026-08-13,2026-08-13 02:15:00,snapshot,050201,050201-PHARM-MAIN,10777102130,10777-1021,00310777102137,794629,Apixaban 5 MG,TABLET,ORAL,Direct Oral Anticoagulant,L516286,2027-07-21,10,EA,21,31,10,6,1.52,6.58,B,0,,1,Available,,7.9,79.0,2,2026-08-01,0
2026-08-13,2026-08-13 02:15:00,snapshot,050201,050201-PHARM-MAIN,10814102230,10814-1022,00310814102234,1102306,Norepinephrine 4 MG/4ML,"INJECTION, SOLUTION",INTRAVENOUS,Vasopressor,L452807,2028-09-24,15,EA,0,31,9,5,1.42,10.53,A,0,,1,Available,,14.6,219.0,-1,2026-08-10,0
2026-08-13,2026-08-13 02:15:00,snapshot,050201,050201-PHARM-MAIN,10851102330,10851-1023,00310851102331,357634,Propofol 10 MG/ML,"INJECTION, EMULSION",INTRAVENOUS,General Anesthetic,L657676,2028-07-19,,EA,0,38,9,5,1.33,22.56,B,0,,1,Available,,9.8,294.0,-1,2026-07-25,0
2026-08-13,2026-08-13 02:15:00,snapshot,050201,050201-PHARM-MAIN,10888102430,10888-1024,00310888102438,682813,Dexmedetomidine 200 MCG/2ML,"INJECTION, SOLUTION",INTRAVENOUS,Alpha2 Agonist,L595460,2026-12-15,13,EA,0,23,7,4,1.14,11.4,A,0,,1,Available,,22.5,292.5,-2,2026-07-26,0
2026-08-13,2026-08-13 02:15:00,snapshot,050201,050201-PHARM-MAIN,10925102530,10925-1025,00310925102535,1344352,Fentanyl Citrate 100 MCG/2ML,"INJECTION, SOLUTION",INTRAVENOUS,Opioid Analgesic,L461914,2027-10-05,27,EA,0,56,15,9,2.28,11.84,C,1,CII,1,Available,,1.3,35.1,2,2026-08-04,0
2026-08-13,2026-08-13 02:15:00,snapshot,050201,050201-PHARM-MAIN,10962102630,10962-1026,00310962102632,1439367,Hydromorphone 1 MG/ML,"INJECTION, SOLUTION",INTRAVENOUS,Opioid Analgesic,L677917,2028-07-03,17,EA,0,31,11,6,1.61,10.53,C,1,CII,1,Available,,2.6,44.2,0,2026-07-29,0
2026-08-13,2026-08-13 02:15:00,snapshot,050201,050201-PHARM-MAIN,10999102730,10999-1027,00310999102739,296745,Morphine Sulfate 4 MG/ML,"INJECTION, SOLUTION",INTRAVENOUS,Opioid Analgesic,L534760,2027-01-31,33,EA,0,43,10,6,1.52,21.71,C,1,CII,1,Available,,2.2,72.6,-1,2026-07-30,0
2026-08-13,2026-08-13 02:15:00,snapshot,050201,050201-PHARM-MAIN,11036102830,11036-1028,00311036102836,551924,Oxycodone 5 MG,TABLET,ORAL,Opioid Analgesic,L785221,2026-12-30,8,EA,18,26,9,5,1.42,5.61,C,1,CII,1,Available,,0.18,1.44,1,2026-07-30,0
2026-08-13,2026-08-13 02:15:00,snapshot,050201,050201-PHARM-MAIN,11073102930,11073-1029,00311073102933,1776468,Hydrocodone-Acetaminophen 5-325 MG,TABLET,ORAL,Opioid Combination,L913349,2027-12-08,19,EA,0,29,8,4,1.23,15.38,C,1,CII,1,Available,,0.22,4.18,-2,2026-07-28,0
2026-08-13,2026-08-13 02:15:00,snapshot,050201,050201-PHARM-MAIN,11110103030,11110-1030,00311110103030,595794,Methadone 10 MG,TABLET,ORAL,Opioid Analgesic,L750493,2027-12-31,6,EA,0,8,3,1,0.47,12.63,C,1,CII,1,Available,,0.3,1.8,1,2026-07-24,0
2026-08-13,2026-08-13 02:15:00,snapshot,050201,050201-PHARM-MAIN,11147103130,11147-1031,00311147103137,1805098,Ketamine 500 MG/10ML,"INJECTION, SOLUTION",INTRAVENOUS,General Anesthetic,L145581,2026-11-24,10,EA,0,17,4,2,0.66,15.04,B,1,CIII,1,Available,,8.4,84.0,2,2026-07-23,0
2026-08-13,2026-08-13 02:15:00,snapshot,050201,050201-PHARM-MAIN,11184103230,11184-1032,00311184103234,647859,Buprenorphine 0.3 MG/ML,"INJECTION, SOLUTION",INTRAVENOUS,Partial Opioid Agonist,L393754,2028-10-24,6,EA,0,11,2,1,0.4,15.0,C,1,CIII,1,Available,,6.2,37.2,-1,2026-07-24,0
2026-08-13,2026-08-13 02:15:00,snapshot,050201,050201-PHARM-MAIN,11221103330,11221-1033,00311221103331,389776,Midazolam 2 MG/2ML,"INJECTION, SOLUTION",INTRAVENOUS,Benzodiazepine,L349153,2027-04-10,25,EA,0,38,9,5,1.42,17.54,C,1,CIV,1,Available,,2.8,70.0,1,2026-08-05,0
2026-08-13,2026-08-13 02:15:00,snapshot,050201,050201-PHARM-MAIN,11258103430,11258-1034,00311258103438,553043,Lorazepam 2 MG/ML,"INJECTION, SOLUTION",INTRAVENOUS,Benzodiazepine,L919574,2028-08-05,17,EA,0,29,9,5,1.33,12.78,C,1,CIV,1,Available,,3.1,52.7,0,2026-08-10,0
2026-08-13,2026-08-13 02:15:00,snapshot,050201,050201-PHARM-MAIN,11295103530,11295-1035,00311295103535,1282167,Diazepam 5 MG,TABLET,ORAL,Benzodiazepine,L538154,2027-07-02,11,EA,0,12,3,2,0.57,19.3,C,1,CIV,0,Available,,0.11,1.21,2,2026-08-11,0
2026-08-13,2026-08-13 02:15:00,snapshot,050201,050201-PHARM-MAIN,11332103630,11332-1036,00311332103632,1343983,Alprazolam 0.5 MG,TABLET,ORAL,Benzodiazepine,L198711,2027-11-20,8,EA,0,11,3,1,0.47,16.84,C,1,CIV,0,Available,,0.08,0.64,-1,2026-08-09,0
2026-08-13,2026-08-13 02:15:00,snapshot,050201,050201-PHARM-MAIN,11369103730,11369-1037,00311369103739,1167174,Phenobarbital 65 MG/ML,"INJECTION, SOLUTION",INTRAVENOUS,Barbiturate,L266857,2028-08-04,6,EA,0,11,2,1,0.4,15.0,C,1,CIV,0,Available,,4.9,29.4,1,2026-07-25,0
2026-08-13,2026-08-13 02:15:00,snapshot,050201,050201-PHARM-MAIN,11406103830,11406-1038,00311406103836,622063,Tramadol 50 MG,TABLET,ORAL,Opioid Analgesic,L817624,2028-07-30,15,EA,0,19,5,3,0.85,17.54,C,1,CIV,0,Available,,0.14,2.1,0,2026-08-10,0
2026-08-13,2026-08-13 02:15:00,snapshot,050201,050201-PHARM-MAIN,11443103930,11443-1039,00311443103933,1028946,Pregabalin 75 MG,CAPSULE,ORAL,Anticonvulsant,L286925,2029-01-20,16,EA,0,17,3,2,0.57,28.07,C,1,CV,0,Available,,0.35,5.6,1,2026-08-11,0
2026-08-13,2026-08-13 02:15:00,snapshot,050201,050201-ADC-ED,10000100030,10000-1000,00310000100030,1799706,Sodium Chloride 0.9%,"INJECTION, SOLUTION",INTRAVENOUS,Electrolyte,L414465,2026-11-28,15,EA,41,56,16,9,2.38,6.32,A,0,,0,Available,,1.85,27.75,0,2026-08-07,0
2026-08-13,2026-08-13 02:15:00,snapshot,050201,050201-ADC-ED,10148100430,10148-1004,00310148100438,516040,Heparin Sodium 5000 UNT/ML,"INJECTION, SOLUTION",SUBCUTANEOUS,Anticoagulant,L756863,2026-10-23,15,EA,0,25,8,4,1.19,12.63,B,0,,1,Available,,2.1,31.5,0,2026-08-11,0
2026-08-13,2026-08-13 02:15:00,snapshot,050201,050201-ADC-ED,10333100930,10333-1009,00310333100933,332278,Ceftriaxone 1 G,"INJECTION, POWDER",INTRAVENOUS,Cephalosporin,L172143,2027-06-29,14,EA,0,22,5,3,0.83,16.84,A,0,,0,Available,,5.1,71.4,0,2026-07-30,0
2026-08-13,2026-08-13 02:15:00,snapshot,050201,050201-ADC-ED,10370101030,10370-1010,00310370101030,1517022,Furosemide 40 MG,TABLET,ORAL,Loop Diuretic,L269017,2027-11-17,17,EA,0,25,5,3,0.81,21.05,C,0,,0,Available,,0.06,1.02,0,2026-08-04,0
2026-08-13,2026-08-13 02:15:00,snapshot,050201,050201-ADC-ED,10481101330,10481-1013,00310481101331,1533243,Levetiracetam 500 MG/5ML,"INJECTION, SOLUTION",INTRAVENOUS,Antiepileptic,L478385,2027-11-29,11,EA,0,18,4,2,0.62,17.81,A,0,,0,Available,,6.8,74.8,0,2026-07-30,0
2026-08-13,2026-08-13 02:15:00,snapshot,050201,050201-ADC-ED,10666101830,10666-1018,00310666101836,1178750,Atorvastatin 40 MG,TABLET,ORAL,Statin,L664269,2027-01-01,8,EA,0,11,3,1,0.47,16.84,C,0,,0,Available,,0.09,0.72,0,2026-07-29,0
2026-08-13,2026-08-13 02:15:00,snapshot,050201,050201-ADC-ED,10814102230,10814-1022,00310814102234,1102306,Norepinephrine 4 MG/4ML,"INJECTION, SOLUTION",INTRAVENOUS,Vasopressor,L491262,2027-07-21,9,EA,0,11,2,1,0.4,22.5,A,0,,1,Available,,14.6,131.4,-2,2026-08-05,0
2026-08-13,2026-08-13 02:15:00,snapshot,050201,050201-ADC-ED,10999102730,10999-1027,00310999102739,296745,Morphine Sulfate 4 MG/ML,"INJECTION, SOLUTION",INTRAVENOUS,Opioid Analgesic,L957059,2028-03-07,6,EA,0,10,2,1,0.4,15.0,C,1,CII,1,Available,,2.2,13.2,0,2026-08-06,0
2026-08-13,2026-08-13 02:15:00,snapshot,050201,050201-ADC-ED,11110103030,11110-1030,00311110103030,595794,Methadone 10 MG,TABLET,ORAL,Opioid Analgesic,L957883,2027-02-21,6,EA,0,11,2,1,0.4,15.0,C,1,CII,1,Available,,0.3,1.8,-2,2026-08-03,0
2026-08-13,2026-08-13 02:15:00,snapshot,050201,050201-ADC-ED,11147103130,11147-1031,00311147103137,1805098,Ketamine 500 MG/10ML,"INJECTION, SOLUTION",INTRAVENOUS,General Anesthetic,L631297,2028-07-31,6,EA,0,7,2,1,0.4,15.0,B,1,CIII,1,Available,,8.4,50.4,0,2026-07-30,0
2026-08-13,2026-08-13 02:15:00,snapshot,050201,050201-ADC-ED,11221103330,11221-1033,00311221103331,389776,Midazolam 2 MG/2ML,"INJECTION, SOLUTION",INTRAVENOUS,Benzodiazepine,L901645,2027-06-28,11,EA,0,13,2,1,0.4,27.5,C,1,CIV,1,Available,,2.8,30.8,0,2026-08-06,0
2026-08-13,2026-08-13 02:15:00,snapshot,050201,050201-ADC-ED,11258103430,11258-1034,00311258103438,553043,Lorazepam 2 MG/ML,"INJECTION, SOLUTION",INTRAVENOUS,Benzodiazepine,L348277,2027-02-14,6,EA,0,7,2,1,0.4,15.0,C,1,CIV,1,Available,,3.1,18.6,0,2026-07-23,0
2026-08-13,2026-08-13 02:15:00,snapshot,050201,050201-ADC-MICU,10111100330,10111-1003,00310111100331,793613,Pantoprazole 40 MG,"INJECTION, POWDER",INTRAVENOUS,Proton Pump Inhibitor,L244265,2026-09-20,29,EA,0,35,8,5,1.28,22.61,A,0,,0,Available,,3.2,92.8,-1,2026-08-11,0
2026-08-13,2026-08-13 02:15:00,snapshot,050201,050201-ADC-MICU,10148100430,10148-1004,00310148100438,516040,Heparin Sodium 5000 UNT/ML,"INJECTION, SOLUTION",SUBCUTANEOUS,Anticoagulant,L695869,2028-03-21,10,EA,0,27,8,4,1.19,8.42,B,0,,1,Available,,2.1,21.0,0,2026-07-23,0
2026-08-13,2026-08-13 02:15:00,snapshot,050201,050201-ADC-MICU,10185100530,10185-1005,00310185100535,651033,Enoxaparin 40 MG/0.4ML,"INJECTION, SOLUTION",SUBCUTANEOUS,LMW Heparin,L836682,2027-12-27,22,EA,0,30,7,4,1.09,20.14,A,0,,1,Available,,8.75,192.5,0,2026-08-08,0
2026-08-13,2026-08-13 02:15:00,snapshot,050201,050201-ADC-MICU,10222100630,10222-1006,00310222100632,1169034,Cefazolin 1 G,"INJECTION, POWDER",INTRAVENOUS,Cephalosporin,L375835,2028-05-19,15,EA,0,25,7,4,1.04,14.35,A,0,,0,Available,,4.6,69.0,2,2026-08-13,0
2026-08-13,2026-08-13 02:15:00,snapshot,050201,050201-ADC-MICU,10259100730,10259-1007,00310259100739,1467420,Piperacillin-Tazobactam 3.375 G,"INJECTION, POWDER",INTRAVENOUS,Beta-Lactam Combination,L964408,2027-12-15,15,EA,0,17,6,3,0.95,15.79,A,0,,0,Available,,9.2,138.0,2,2026-08-11,0
2026-08-13,2026-08-13 02:15:00,snapshot,050201,050201-ADC-MICU,10296100830,10296-1008,00310296100836,254955,Vancomycin 1 G,"INJECTION, POWDER",INTRAVENOUS,Glycopeptide,L966723,2026-11-03,13,EA,0,27,6,3,0.9,14.4,A,0,,1,Available,,7.4,96.2,0,2026-08-08,0
2026-08-13,2026-08-13 02:15:00,snapshot,050201,050201-ADC-MICU,10370101030,10370-1010,00310370101030,1517022,Furosemide 40 MG,TABLET,ORAL,Loop Diuretic,L245396,2026-12-24,14,EA,0,24,5,3,0.81,17.34,C,0,,0,Available,,0.06,0.84,0,2026-07-26,0
2026-08-13,2026-08-13 02:15:00,snapshot,050201,050201-ADC-MICU,10407101130,10407-1011,00310407101137,371466,Metoprolol Tartrate 5 MG/5ML,INJECTION,INTRAVENOUS,Beta Blocker,L210290,2027-03-26,12,EA,0,15,4,2,0.71,16.84,B,0,,0,Available,,2.95,35.4,2,2026-07-30,0
2026-08-13,2026-08-13 02:15:00,snapshot,050201,050201-ADC-MICU,10481101330,10481-1013,00310481101331,1533243,Levetiracetam 500 MG/5ML,"INJECTION, SOLUTION",INTRAVENOUS,Antiepileptic,L532825,2027-03-24,15,EA,0,19,4,2,0.62,24.29,A,0,,0,Available,,6.8,102.0,0,2026-07-27,0
2026-08-13,2026-08-13 02:15:00,snapshot,050201,050201-ADC-MICU,10555101530,10555-1015,00310555101535,1841469,Famotidine 20 MG/2ML,INJECTION,INTRAVENOUS,H2 Antagonist,L997673,2028-04-30,9,EA,0,11,3,2,0.55,16.48,B,0,,0,Available,,1.95,17.55,-2,2026-07-28,0
2026-08-13,2026-08-13 02:15:00,snapshot,050201,050201-ADC-MICU,10592101630,10592-1016,00310592101632,1774912,Albuterol 2.5 MG/3ML,INHALATION SOLUTION,RESPIRATORY,Beta2 Agonist,L669835,2027-12-10,13,EA,0,17,3,2,0.52,24.88,C,0,,0,Available,,0.55,7.15,0,2026-08-11,0
2026-08-13,2026-08-13 02:15:00,snapshot,050201,050201-ADC-MICU,10666101830,10666-1018,00310666101836,1178750,Atorvastatin 40 MG,TABLET,ORAL,Statin,L412204,2028-11-14,7,EA,0,10,3,1,0.47,14.74,C,0,,0,Available,,0.09,0.63,0,2026-07-29,0
